date,time,booking_status,vehicle_type,pickup_location,drop_location,avg_vtat,avg_ctat,booking_value,ride_distance,driver_ratings,customer_rating,payment_method,price_per_km,day,month,period,hour,iscompleted
2024-06-08,1900-01-01 09:12:36,Completed,eBike,Noida Extension,Vaishali,8.6,24.0,3404.0,47.17,4.1,4.8,UPI,72.16451134195464,Saturday,6,Morning,9,1
2024-06-02,1900-01-01 14:20:42,Completed,Go Sedan,Panchsheel Park,Basai Dhankot,3.8,44.2,315.0,19.05,4.5,4.8,Uber Wallet,16.53543307086614,Sunday,6,Afternoon,14,1
2024-02-16,1900-01-01 15:20:48,Completed,Go Sedan,Samaypur Badli,Kanhaiya Nagar,4.9,41.6,188.0,31.3,4.1,4.6,UPI,6.006389776357827,Friday,2,Afternoon,15,1
2024-10-05,1900-01-01 06:46:43,Completed,Bike,Golf Course Road,Indirapuram,9.4,31.7,379.0,34.5,4.5,4.2,UPI,10.985507246376812,Saturday,10,Morning,6,1
2024-08-14,1900-01-01 07:59:29,Completed,Auto,Mundka,Ghitorni Village,14.4,40.2,64.0,48.08,4.2,4.3,UPI,1.3311148086522464,Wednesday,8,Morning,7,1
2024-02-09,1900-01-01 09:19:01,Completed,Premier Sedan,IMT Manesar,Shivaji Park,3.6,26.9,334.0,20.56,4.1,4.5,UPI,16.24513618677043,Friday,2,Morning,9,1
2024-03-09,1900-01-01 12:10:23,Completed,Go Sedan,Pitampura,Azadpur,13.5,38.1,625.0,37.27,4.6,4.9,UPI,16.76951972095519,Saturday,3,Afternoon,12,1
2024-03-13,1900-01-01 16:22:13,Completed,Auto,Sushant Lok,Kirti Nagar,9.6,15.7,454.0,29.93,4.2,4.4,UPI,15.16872702973605,Wednesday,3,Afternoon,16,1
2024-04-20,1900-01-01 18:12:39,Completed,Auto,Bhikaji Cama Place,Indraprastha,14.4,27.9,417.0,29.27,4.7,3.0,UPI,14.246668944311581,Saturday,4,Evening,18,1
2024-08-05,1900-01-01 20:44:12,Completed,eBike,Palam Vihar,Shastri Park,5.0,18.6,138.0,18.41,4.6,4.6,Uber Wallet,7.495926127104834,Monday,8,Evening,20,1
2024-03-23,1900-01-01 19:51:42,Completed,Go Sedan,Chandni Chowk,MG Road,8.2,15.8,268.0,19.37,4.3,4.1,UPI,13.835828600929272,Saturday,3,Evening,19,1
2024-12-05,1900-01-01 16:52:41,Completed,Auto,Inderlok,Samaypur Badli,11.7,42.3,358.0,41.28,4.3,4.6,Cash,8.672480620155039,Thursday,12,Afternoon,16,1
2024-09-27,1900-01-01 09:23:43,Completed,Auto,Saket A Block,Welcome,12.9,30.0,111.0,44.74,4.2,4.2,Debit Card,2.481001341081806,Friday,9,Morning,9,1
2024-12-22,1900-01-01 12:23:26,Completed,Go Mini,Civil Lines Gurgaon,Jor Bagh,13.2,17.2,150.0,34.44,4.8,4.5,Debit Card,4.355400696864112,Sunday,12,Afternoon,12,1
2024-04-06,1900-01-01 04:36:23,Completed,Auto,Bhiwadi,Anand Vihar,8.8,17.6,357.0,33.75,4.4,3.6,UPI,10.577777777777778,Saturday,4,Night,4,1
2024-01-19,1900-01-01 10:56:22,Completed,Premier Sedan,Vatika Chowk,Paharganj,5.6,22.1,152.0,16.54,4.5,4.6,Uber Wallet,9.189842805320437,Friday,1,Morning,10,1
2024-10-23,1900-01-01 11:17:14,Completed,Bike,Khan Market,Chhatarpur,9.3,28.9,474.0,22.85,3.0,4.9,UPI,20.74398249452954,Wednesday,10,Morning,11,1
2024-04-02,1900-01-01 18:30:21,Completed,Auto,Mandi House,Model Town,10.2,40.3,394.0,7.81,4.5,4.7,UPI,50.44814340588989,Tuesday,4,Evening,18,1
2024-06-05,1900-01-01 09:04:59,Completed,Go Sedan,Bhiwadi,Shivaji Park,9.6,26.7,594.0,12.92,4.0,4.5,UPI,45.975232198142415,Wednesday,6,Morning,9,1
2024-06-24,1900-01-01 13:06:49,Completed,Go Mini,Vinobapuri,Karkarduma,7.3,41.2,483.0,19.51,4.6,4.4,Cash,24.756535110199895,Monday,6,Afternoon,13,1
2024-12-02,1900-01-01 06:38:04,Completed,Go Mini,Gurgaon Railway Station,Paharganj,4.8,41.8,304.0,37.82,3.9,4.1,Uber Wallet,8.038075092543627,Monday,12,Morning,6,1
2024-10-31,1900-01-01 15:50:16,Completed,Auto,Jhilmil,Badshahpur,8.3,27.5,223.0,19.64,4.6,4.8,Cash,11.35437881873727,Thursday,10,Afternoon,15,1
2024-10-25,1900-01-01 16:31:33,Completed,eBike,Vaishali,MG Road,2.2,40.5,444.0,29.65,4.2,4.5,Cash,14.974704890387859,Friday,10,Afternoon,16,1
2024-03-06,1900-01-01 17:57:34,Completed,Auto,Hauz Khas,Kirti Nagar,9.0,17.7,816.0,25.05,4.2,4.6,Debit Card,32.5748502994012,Wednesday,3,Evening,17,1
2024-02-09,1900-01-01 21:53:59,Completed,Go Sedan,Patel Chowk,New Colony,4.8,24.8,381.0,34.52,4.3,4.6,UPI,11.037079953650057,Friday,2,Night,21,1
2024-10-15,1900-01-01 06:30:04,Completed,Bike,Sarojini Nagar,Green Park,7.5,41.0,364.0,15.44,3.7,4.5,UPI,23.57512953367876,Tuesday,10,Morning,6,1
2024-07-08,1900-01-01 23:16:13,Completed,Auto,Basai Dhankot,Sikanderpur,9.7,22.9,451.0,19.22,3.3,4.9,Cash,23.465140478668054,Monday,7,Night,23,1
2024-02-04,1900-01-01 23:27:02,Completed,Go Sedan,Huda City Centre,Aya Nagar,11.6,34.8,535.0,46.86,4.2,4.7,Cash,11.416986769099445,Sunday,2,Night,23,1
2024-02-07,1900-01-01 14:50:00,Completed,Premier Sedan,Noida Film City,Pulbangash,9.3,26.7,127.0,37.93,4.6,4.6,UPI,3.348273134721856,Wednesday,2,Afternoon,14,1
2024-03-27,1900-01-01 15:26:16,Completed,Go Mini,Udyog Bhawan,Punjabi Bagh,2.4,42.6,332.0,9.5,4.6,4.3,Uber Wallet,34.94736842105263,Wednesday,3,Afternoon,15,1
2024-05-30,1900-01-01 09:31:08,Completed,Go Sedan,Chirag Delhi,Paharganj,6.0,41.7,126.0,24.18,4.8,4.3,UPI,5.2109181141439205,Thursday,5,Morning,9,1
2024-07-30,1900-01-01 14:32:19,Completed,Go Mini,Panipat,AIIMS,6.0,43.6,714.0,34.81,4.2,4.5,UPI,20.511347313990232,Tuesday,7,Afternoon,14,1
2024-03-29,1900-01-01 09:42:06,Completed,Auto,Old Gurgaon,Ashok Vihar,10.3,31.8,1207.0,48.45,4.6,3.4,UPI,24.912280701754383,Friday,3,Morning,9,1
2024-10-23,1900-01-01 07:24:06,Completed,Go Sedan,Kashmere Gate ISBT,Udyog Bhawan,9.1,19.6,178.0,41.8,4.2,4.6,UPI,4.258373205741627,Wednesday,10,Morning,7,1
2024-08-30,1900-01-01 21:33:44,Completed,eBike,Anand Vihar,Ashok Vihar,6.5,17.6,180.0,44.03,4.0,4.2,UPI,4.088121735180558,Friday,8,Night,21,1
2024-01-21,1900-01-01 10:02:56,Completed,Go Sedan,Ambience Mall,Tilak Nagar,6.7,26.3,634.0,42.09,4.1,3.4,Uber Wallet,15.062960323117128,Sunday,1,Morning,10,1
2024-05-23,1900-01-01 04:33:24,Completed,eBike,Gwal Pahari,South Extension,9.5,17.9,741.0,41.18,3.7,4.5,UPI,17.994171928120448,Thursday,5,Night,4,1
2024-11-01,1900-01-01 18:24:36,Completed,Premier Sedan,Chanakyapuri,Sarai Kale Khan,3.4,44.6,451.0,45.36,4.2,5.0,Credit Card,9.94268077601411,Friday,11,Evening,18,1
2024-01-05,1900-01-01 06:03:05,Completed,Auto,Khan Market,Faridabad Sector 15,9.4,16.7,843.0,9.15,4.3,5.0,Uber Wallet,92.1311475409836,Friday,1,Morning,6,1
2024-03-05,1900-01-01 18:03:10,Completed,Auto,Vishwavidyalaya,Kirti Nagar,4.4,18.3,986.0,12.3,5.0,4.2,Cash,80.16260162601625,Tuesday,3,Evening,18,1
2024-08-28,1900-01-01 21:12:11,Completed,Go Mini,Nirman Vihar,Aya Nagar,5.5,30.2,279.0,48.01,4.9,4.8,UPI,5.811289314726099,Wednesday,8,Night,21,1
2024-02-22,1900-01-01 06:21:23,Completed,Auto,Welcome,IGI Airport,13.6,42.8,86.0,32.3,3.3,3.7,UPI,2.6625386996904026,Thursday,2,Morning,6,1
2024-07-31,1900-01-01 04:52:13,Completed,eBike,Laxmi Nagar,Ramesh Nagar,13.6,18.2,268.0,17.19,4.3,4.9,Cash,15.59045956951716,Wednesday,7,Night,4,1
2024-07-13,1900-01-01 20:50:56,Completed,Go Sedan,Saidulajab,Sarojini Nagar,8.7,31.2,165.0,34.97,5.0,5.0,Debit Card,4.7183299971404065,Saturday,7,Evening,20,1
2024-01-16,1900-01-01 18:32:32,Completed,Premier Sedan,Khan Market,Ardee City,13.0,16.0,446.0,14.62,4.2,4.2,UPI,30.506155950752397,Tuesday,1,Evening,18,1
2024-02-13,1900-01-01 14:21:17,Completed,eBike,Kirti Nagar,Punjabi Bagh,12.0,34.9,98.0,8.1,4.2,3.8,UPI,12.098765432098766,Tuesday,2,Afternoon,14,1
2024-07-02,1900-01-01 09:12:30,Completed,Premier Sedan,Lal Quila,Tilak Nagar,11.5,26.5,84.0,3.65,4.9,4.6,Debit Card,23.013698630136986,Tuesday,7,Morning,9,1
2024-08-10,1900-01-01 15:22:35,Completed,Premier Sedan,Welcome,Rohini West,13.1,29.5,343.0,41.42,3.7,4.6,Cash,8.2810236600676,Saturday,8,Afternoon,15,1
2024-06-08,1900-01-01 10:14:53,Completed,Bike,Keshav Puram,Dwarka Mor,4.9,23.4,506.0,17.38,3.0,4.3,Debit Card,29.113924050632914,Saturday,6,Morning,10,1
2024-06-02,1900-01-01 13:48:32,Completed,Auto,Hauz Rani,Laxmi Nagar,11.8,16.9,824.0,40.98,3.0,4.7,UPI,20.10736944851147,Sunday,6,Afternoon,13,1
2024-07-24,1900-01-01 00:57:57,Completed,Uber XL,Karkarduma,Anand Vihar ISBT,6.6,30.0,487.0,31.77,4.8,4.3,Debit Card,15.328926660371419,Wednesday,7,Night,0,1
2024-05-10,1900-01-01 19:14:03,Completed,Bike,Mansarovar Park,Palam Vihar,2.8,23.9,350.0,27.62,4.9,4.1,UPI,12.671976828385228,Friday,5,Evening,19,1
2024-10-30,1900-01-01 17:47:41,Completed,Go Sedan,Khandsa,Paschim Vihar,13.3,30.6,333.0,10.62,3.9,4.6,Uber Wallet,31.355932203389834,Wednesday,10,Evening,17,1
2024-11-13,1900-01-01 15:24:41,Completed,Go Mini,Indirapuram,Welcome,13.5,35.7,745.0,19.55,4.3,4.4,UPI,38.107416879795394,Wednesday,11,Afternoon,15,1
2024-05-01,1900-01-01 12:02:46,Completed,Go Sedan,Tagore Garden,Govindpuri,11.6,42.4,137.0,36.17,4.2,4.6,UPI,3.787669339231407,Wednesday,5,Afternoon,12,1
2024-09-02,1900-01-01 13:54:22,Completed,Go Mini,Anand Vihar,Paharganj,14.2,34.2,773.0,13.08,3.7,4.2,Uber Wallet,59.09785932721712,Monday,9,Afternoon,13,1
2024-03-22,1900-01-01 20:18:19,Completed,Auto,Ashok Vihar,Ashok Park Main,6.5,38.9,778.0,11.38,4.9,4.4,Uber Wallet,68.36555360281194,Friday,3,Evening,20,1
2024-08-08,1900-01-01 18:18:57,Completed,Go Sedan,Jahangirpuri,Chirag Delhi,5.3,24.5,302.0,20.01,4.9,3.8,UPI,15.092453773113442,Thursday,8,Evening,18,1
2024-03-13,1900-01-01 14:51:41,Completed,Go Sedan,Civil Lines Gurgaon,Janakpuri,10.2,19.3,248.0,34.02,4.3,4.4,Debit Card,7.289829512051734,Wednesday,3,Afternoon,14,1
2024-10-28,1900-01-01 12:18:50,Completed,Premier Sedan,Netaji Subhash Place,Peeragarhi,7.5,22.7,331.0,36.1,3.7,4.3,Debit Card,9.168975069252078,Monday,10,Afternoon,12,1
2024-10-26,1900-01-01 04:11:54,Completed,Auto,Yamuna Bank,Vinobapuri,3.3,43.3,777.0,21.56,4.1,3.5,Debit Card,36.03896103896104,Saturday,10,Night,4,1
2024-05-31,1900-01-01 11:39:39,Completed,Go Mini,Sohna Road,IGNOU Road,6.8,35.0,256.0,22.24,3.9,5.0,Cash,11.510791366906476,Friday,5,Morning,11,1
2024-01-07,1900-01-01 23:33:25,Completed,Premier Sedan,Patel Chowk,Nehru Place,2.0,31.6,1101.0,23.22,4.2,4.8,UPI,47.41602067183463,Sunday,1,Night,23,1
2024-01-07,1900-01-01 13:36:07,Completed,Premier Sedan,Kashmere Gate ISBT,Tughlakabad,8.7,41.5,152.0,31.49,4.4,4.9,Cash,4.826929183867895,Sunday,1,Afternoon,13,1
2024-06-27,1900-01-01 18:02:47,Completed,Go Mini,INA Market,Panchsheel Park,4.8,37.0,392.0,36.61,4.3,4.6,UPI,10.707456978967496,Thursday,6,Evening,18,1
2024-12-11,1900-01-01 09:42:59,Completed,Go Sedan,Nirman Vihar,Inderlok,8.7,27.8,435.0,15.9,4.3,4.8,Debit Card,27.358490566037734,Wednesday,12,Morning,9,1
2024-03-19,1900-01-01 12:57:46,Completed,Premier Sedan,Kadarpur,Karol Bagh,5.1,23.3,419.0,31.81,4.3,4.3,UPI,13.171958503615215,Tuesday,3,Afternoon,12,1
2024-01-14,1900-01-01 09:00:17,Completed,Go Mini,Samaypur Badli,Badshahpur,4.6,23.6,111.0,12.6,4.4,4.8,Credit Card,8.80952380952381,Sunday,1,Morning,9,1
2024-01-10,1900-01-01 21:45:40,Completed,Bike,Subhash Nagar,Paschim Vihar,3.0,30.0,350.0,14.22,4.2,4.2,UPI,24.61322081575246,Wednesday,1,Night,21,1
2024-08-03,1900-01-01 18:26:20,Completed,Bike,Dwarka Mor,Indraprastha,12.6,24.1,812.0,27.02,4.0,4.5,UPI,30.05181347150259,Saturday,8,Evening,18,1
2024-02-29,1900-01-01 11:31:46,Completed,Bike,Keshav Puram,Badarpur,8.7,28.2,388.0,9.21,4.7,4.2,UPI,42.128121606948966,Thursday,2,Morning,11,1
2024-05-03,1900-01-01 18:23:05,Completed,Go Sedan,Faridabad Sector 15,Keshav Puram,5.1,42.5,498.0,14.27,4.2,4.5,UPI,34.89838822704976,Friday,5,Evening,18,1
2024-10-28,1900-01-01 20:01:08,Completed,Go Sedan,Peeragarhi,New Delhi Railway Station,2.9,20.5,730.0,10.79,4.3,4.4,UPI,67.65523632993514,Monday,10,Evening,20,1
2024-02-10,1900-01-01 21:55:35,Completed,Bike,Vidhan Sabha,Akshardham,13.5,43.9,210.0,4.01,3.9,4.2,UPI,52.36907730673317,Saturday,2,Night,21,1
2024-08-25,1900-01-01 18:42:00,Completed,Auto,Mayur Vihar,Cyber Hub,10.8,24.0,594.0,26.98,4.2,4.1,UPI,22.01630837657524,Sunday,8,Evening,18,1
2024-03-15,1900-01-01 11:15:24,Completed,Premier Sedan,Samaypur Badli,Moti Nagar,4.8,43.0,395.0,49.84,3.6,4.1,UPI,7.9253611556982335,Friday,3,Morning,11,1
2024-07-10,1900-01-01 18:47:57,Completed,eBike,Moti Nagar,Kanhaiya Nagar,14.9,44.9,436.0,33.41,4.5,3.8,Cash,13.049985034420834,Wednesday,7,Evening,18,1
2024-01-04,1900-01-01 03:06:58,Completed,Auto,Kashmere Gate,Kherki Daula Toll,10.8,42.8,317.0,23.22,4.7,4.6,UPI,13.652024117140398,Thursday,1,Night,3,1
2024-12-12,1900-01-01 18:48:43,Completed,Go Mini,Paharganj,Dwarka Sector 21,10.3,37.5,283.0,20.29,3.7,4.1,UPI,13.947757516017743,Thursday,12,Evening,18,1
2024-06-19,1900-01-01 17:38:09,Completed,Go Sedan,AIIMS,Azadpur,14.3,36.0,470.0,33.29,4.3,3.9,Debit Card,14.118353860018024,Wednesday,6,Evening,17,1
2024-09-12,1900-01-01 23:45:24,Completed,Bike,Ghaziabad,Lajpat Nagar,3.1,30.9,139.0,43.82,3.8,4.4,Credit Card,3.172067549064354,Thursday,9,Night,23,1
2024-08-29,1900-01-01 15:23:47,Completed,Go Mini,Saidulajab,Lok Kalyan Marg,13.4,29.6,450.0,8.29,3.7,4.5,Cash,54.28226779252112,Thursday,8,Afternoon,15,1
2024-12-24,1900-01-01 18:05:02,Completed,Bike,New Colony,Civil Lines Gurgaon,2.4,32.4,274.0,40.66,3.9,4.7,UPI,6.738809640924742,Tuesday,12,Evening,18,1
2024-09-24,1900-01-01 12:32:41,Completed,Auto,IGI Airport,Dwarka Mor,11.8,36.7,927.0,21.49,3.3,4.3,UPI,43.13634248487669,Tuesday,9,Afternoon,12,1
2024-07-18,1900-01-01 18:23:08,Completed,Auto,Vidhan Sabha,Mayur Vihar,14.4,34.3,726.0,35.77,4.9,4.3,Cash,20.296337713167457,Thursday,7,Evening,18,1
2024-05-21,1900-01-01 10:53:19,Completed,Premier Sedan,Pataudi Chowk,Noida Sector 18,14.7,21.6,305.0,37.96,4.9,4.6,UPI,8.03477344573235,Tuesday,5,Morning,10,1
2024-07-01,1900-01-01 10:22:53,Completed,Premier Sedan,Ashok Park Main,IFFCO Chowk,8.1,41.3,776.0,16.94,4.2,4.9,Debit Card,45.80873671782762,Monday,7,Morning,10,1
2024-05-22,1900-01-01 05:21:16,Completed,Go Mini,Old Gurgaon,Mandi House,5.8,25.4,476.0,18.83,3.9,4.6,UPI,25.278810408921935,Wednesday,5,Morning,5,1
2024-11-12,1900-01-01 12:13:11,Completed,eBike,Kadarpur,Yamuna Bank,14.4,37.4,180.0,38.33,4.6,4.5,UPI,4.6960605270023486,Tuesday,11,Afternoon,12,1
2024-07-28,1900-01-01 20:17:50,Completed,Premier Sedan,Gwal Pahari,Pragati Maidan,11.6,26.5,1448.0,45.11,4.2,4.4,UPI,32.099312790955445,Sunday,7,Evening,20,1
2024-09-26,1900-01-01 09:17:50,Completed,Auto,Old Gurgaon,Madipur,14.7,31.7,896.0,39.53,4.1,5.0,Cash,22.66632937009866,Thursday,9,Morning,9,1
2024-07-05,1900-01-01 11:41:25,Completed,Go Sedan,Ghaziabad,Inderlok,5.0,19.3,145.0,39.25,3.9,4.9,UPI,3.694267515923567,Friday,7,Morning,11,1
2024-07-15,1900-01-01 12:07:46,Completed,Premier Sedan,Dilshad Garden,Hauz Khas,7.4,38.9,760.0,14.04,4.3,4.3,Cash,54.131054131054135,Monday,7,Afternoon,12,1
2024-02-09,1900-01-01 11:14:28,Completed,Go Sedan,Dilshad Garden,Rithala,13.1,28.7,896.0,27.26,4.2,3.8,UPI,32.86867204695525,Friday,2,Morning,11,1
2024-08-06,1900-01-01 08:40:30,Completed,Bike,Vinobapuri,Pataudi Chowk,13.3,24.4,530.0,13.51,3.6,4.8,Cash,39.23019985196151,Tuesday,8,Morning,8,1
2024-07-23,1900-01-01 17:58:36,Completed,Bike,Kaushambi,Sultanpur,3.8,17.5,211.0,46.54,4.3,5.0,Debit Card,4.533734422002579,Tuesday,7,Evening,17,1
2024-12-27,1900-01-01 07:01:09,Completed,Bike,Yamuna Bank,Khan Market,12.5,41.0,744.0,5.51,4.1,4.2,UPI,135.02722323049002,Friday,12,Morning,7,1
2024-03-18,1900-01-01 10:02:56,Completed,Go Sedan,Sultanpur,Gwal Pahari,14.2,36.7,243.0,20.7,3.8,3.7,UPI,11.73913043478261,Monday,3,Morning,10,1
2024-10-29,1900-01-01 13:35:47,Completed,Go Sedan,Laxmi Nagar,Tughlakabad,13.2,26.6,291.0,18.49,4.2,3.6,Uber Wallet,15.738236884802598,Tuesday,10,Afternoon,13,1
2024-09-23,1900-01-01 20:07:38,Completed,Go Sedan,Rohini,IMT Manesar,8.3,38.8,590.0,21.96,4.3,4.5,UPI,26.86703096539162,Monday,9,Evening,20,1
2024-09-19,1900-01-01 19:01:44,Completed,Go Mini,Kashmere Gate,Subhash Nagar,6.6,22.6,980.0,33.78,4.6,4.1,UPI,29.01124925991711,Thursday,9,Evening,19,1
2024-11-20,1900-01-01 11:46:31,Completed,eBike,Akshardham,Kalkaji,13.4,21.4,490.0,21.18,4.2,3.1,Cash,23.135033050047216,Wednesday,11,Morning,11,1
2024-09-24,1900-01-01 18:44:00,Completed,Go Sedan,Sarai Kale Khan,South Extension,3.3,42.8,433.0,5.66,3.6,4.5,Cash,76.5017667844523,Tuesday,9,Evening,18,1
2024-05-28,1900-01-01 12:52:46,Completed,Go Sedan,Botanical Garden,Dilshad Garden,6.6,30.3,272.0,6.95,4.7,3.9,UPI,39.13669064748201,Tuesday,5,Afternoon,12,1
2024-06-23,1900-01-01 18:29:12,Completed,Premier Sedan,Khandsa,Uttam Nagar,6.2,38.6,634.0,15.04,3.4,4.3,Uber Wallet,42.15425531914894,Sunday,6,Evening,18,1
2024-07-07,1900-01-01 16:23:18,Completed,Premier Sedan,Greater Kailash,Anand Vihar,3.4,37.5,1312.0,47.55,3.4,4.6,Debit Card,27.59200841219769,Sunday,7,Afternoon,16,1
2024-03-18,1900-01-01 20:52:53,Completed,Bike,Narsinghpur,Kherki Daula Toll,9.0,15.5,546.0,34.27,3.7,3.7,UPI,15.932302305223226,Monday,3,Evening,20,1
2024-07-12,1900-01-01 17:55:17,Completed,Premier Sedan,Model Town,Noida Sector 62,13.9,38.6,245.0,12.59,3.9,4.6,UPI,19.459888800635426,Friday,7,Evening,17,1
2024-06-25,1900-01-01 21:27:20,Completed,Premier Sedan,Gurgaon Sector 29,Udyog Bhawan,13.9,16.9,145.0,48.08,4.1,4.4,UPI,3.0158069883527454,Tuesday,6,Night,21,1
2024-11-16,1900-01-01 19:26:16,Completed,Go Mini,Yamuna Bank,Karkarduma,9.4,44.4,388.0,29.1,4.7,4.9,UPI,13.333333333333332,Saturday,11,Evening,19,1
2024-05-30,1900-01-01 09:42:28,Completed,Premier Sedan,Tughlakabad,Panchsheel Park,6.6,21.2,493.0,30.21,4.3,4.7,UPI,16.319099635882157,Thursday,5,Morning,9,1
2024-01-19,1900-01-01 11:52:23,Completed,Auto,Tilak Nagar,Peeragarhi,13.5,35.3,499.0,6.94,4.6,4.0,Cash,71.90201729106627,Friday,1,Morning,11,1
2024-04-10,1900-01-01 15:42:40,Completed,Uber XL,Vasant Kunj,Rohini West,10.4,17.1,564.0,4.43,4.1,4.6,Cash,127.31376975169302,Wednesday,4,Afternoon,15,1
2024-05-19,1900-01-01 18:50:01,Completed,Go Sedan,Hauz Rani,Azadpur,13.4,21.8,1291.0,9.1,4.3,4.9,Uber Wallet,141.86813186813188,Sunday,5,Evening,18,1
2024-03-04,1900-01-01 11:00:49,Completed,Premier Sedan,Indirapuram,Lok Kalyan Marg,8.3,40.6,305.0,25.56,4.1,4.2,UPI,11.932707355242567,Monday,3,Morning,11,1
2024-03-11,1900-01-01 21:27:30,Completed,Premier Sedan,Barakhamba Road,Mansarovar Park,11.9,26.2,344.0,14.49,4.7,4.3,UPI,23.740510697032438,Monday,3,Night,21,1
2024-09-06,1900-01-01 08:25:28,Completed,Go Mini,Ghaziabad,Dwarka Sector 21,7.8,32.7,378.0,27.06,4.1,3.6,Uber Wallet,13.968957871396896,Friday,9,Morning,8,1
2024-04-23,1900-01-01 11:49:33,Completed,Premier Sedan,Dwarka Mor,Narsinghpur,10.1,33.3,120.0,46.92,4.0,4.0,Cash,2.557544757033248,Tuesday,4,Morning,11,1
2024-12-25,1900-01-01 14:45:55,Completed,Auto,Nawada,Kanhaiya Nagar,8.6,22.2,82.0,17.19,3.4,3.7,Credit Card,4.77021524141943,Wednesday,12,Afternoon,14,1
2024-02-03,1900-01-01 08:06:51,Completed,Bike,Shivaji Park,Basai Dhankot,8.2,20.7,165.0,46.82,4.2,4.8,UPI,3.524134985049124,Saturday,2,Morning,8,1
2024-11-29,1900-01-01 18:00:47,Completed,Go Mini,Khan Market,Moti Nagar,7.5,41.1,409.0,24.02,3.6,4.4,Cash,17.027477102414654,Friday,11,Evening,18,1
2024-05-03,1900-01-01 20:31:45,Completed,Uber XL,Paharganj,Yamuna Bank,3.5,36.9,346.0,48.84,4.7,4.5,Debit Card,7.084357084357084,Friday,5,Evening,20,1
2024-02-10,1900-01-01 16:37:23,Completed,Go Sedan,Central Secretariat,Vatika Chowk,12.8,27.6,111.0,44.07,4.3,4.9,Uber Wallet,2.518720217835262,Saturday,2,Afternoon,16,1
2024-08-28,1900-01-01 22:43:52,Completed,Go Sedan,Akshardham,Punjabi Bagh,10.2,31.5,229.0,30.93,4.2,4.7,UPI,7.4038150662786935,Wednesday,8,Night,22,1
2024-05-14,1900-01-01 14:40:15,Completed,Go Sedan,Noida Film City,ITO,12.6,40.3,60.0,38.58,4.1,4.2,UPI,1.5552099533437014,Tuesday,5,Afternoon,14,1
2024-03-29,1900-01-01 21:08:43,Completed,Go Sedan,Paharganj,Moti Nagar,12.2,21.0,3809.0,38.38,4.3,3.7,UPI,99.24439812402292,Friday,3,Night,21,1
2024-06-09,1900-01-01 11:43:54,Completed,Premier Sedan,Peeragarhi,IMT Manesar,6.9,26.8,459.0,32.46,3.4,4.5,Uber Wallet,14.140480591497226,Sunday,6,Morning,11,1
2024-01-27,1900-01-01 12:51:51,Completed,Auto,Rohini West,Meerut,11.0,42.1,1725.0,12.07,4.3,4.9,UPI,142.91632145816072,Saturday,1,Afternoon,12,1
2024-05-04,1900-01-01 00:54:28,Completed,Bike,Khandsa,Noida Sector 18,11.8,19.0,89.0,49.24,4.8,4.9,UPI,1.8074735987002437,Saturday,5,Night,0,1
2024-08-28,1900-01-01 19:03:36,Completed,eBike,Gurgaon Sector 29,Sultanpur,10.6,40.0,225.0,14.66,4.2,4.9,UPI,15.347885402455661,Wednesday,8,Evening,19,1
2024-09-09,1900-01-01 19:52:23,Completed,Go Mini,Badarpur,RK Puram,5.1,22.2,868.0,47.52,4.5,4.5,Cash,18.265993265993266,Monday,9,Evening,19,1
2024-03-05,1900-01-01 09:52:10,Completed,Auto,Rohini,Indraprastha,10.9,37.9,483.0,45.23,4.0,4.5,UPI,10.678753040017687,Tuesday,3,Morning,9,1
2024-07-16,1900-01-01 15:12:21,Completed,Bike,Satguru Ram Singh Marg,Vatika Chowk,7.6,17.6,251.0,19.69,3.8,4.3,Cash,12.747587607922803,Tuesday,7,Afternoon,15,1
2024-06-30,1900-01-01 11:14:51,Completed,Bike,Meerut,Ashram,13.6,27.7,96.0,6.36,4.1,4.8,Cash,15.094339622641508,Sunday,6,Morning,11,1
2024-03-20,1900-01-01 07:00:38,Completed,Auto,Azadpur,Noida Sector 18,7.5,37.4,254.0,18.84,3.3,3.0,Uber Wallet,13.481953290870488,Wednesday,3,Morning,7,1
2024-07-07,1900-01-01 16:20:26,Completed,Auto,Patel Chowk,Rohini,7.0,21.4,1699.0,21.07,4.0,4.9,UPI,80.6359753203607,Sunday,7,Afternoon,16,1
2024-06-22,1900-01-01 04:28:27,Completed,Auto,Civil Lines Gurgaon,Vishwavidyalaya,4.7,16.3,560.0,16.59,4.2,4.8,Debit Card,33.755274261603375,Saturday,6,Night,4,1
2024-10-14,1900-01-01 10:18:24,Completed,Go Mini,Netaji Subhash Place,Noida Film City,13.3,42.5,289.0,5.38,4.2,4.6,Uber Wallet,53.71747211895911,Monday,10,Morning,10,1
2024-02-28,1900-01-01 19:49:41,Completed,Auto,South Extension,Sarai Kale Khan,10.5,27.1,150.0,20.61,3.1,4.9,Credit Card,7.27802037845706,Wednesday,2,Evening,19,1
2024-01-09,1900-01-01 09:24:29,Completed,Auto,Karkarduma,Udyog Vihar Phase 4,4.8,15.5,311.0,3.99,4.0,4.1,Credit Card,77.94486215538846,Tuesday,1,Morning,9,1
2024-10-08,1900-01-01 18:35:20,Completed,Bike,Govindpuri,Khan Market,7.1,32.1,947.0,11.02,3.8,5.0,Cash,85.93466424682396,Tuesday,10,Evening,18,1
